,company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_category_code,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_type,funded_at,funded_month,funded_quarter,funded_year, raised_amount_usd ,overview,tag_list,image1,image2,image3,number_of_employees,office_latitude,office_longitude
130,/company/avancert,Avancert,software,NZL,,New Zealand - Other,,/company/advancer,Advancer,,,,unknown,,angel,6/15/10,2010-06,2010-Q2,2010,"10,000","<p>Avancert develops and operates a complete suite of technology required for delivery of high stakes examinations and assessment by regulatory, licensing and professional organizations. The Avancert.com platform provides question bank management, secure exam delivery, candidate management and online payment facilities over the Internet for a simple “per assessment” fee.</p>
<p>Applications include examination of highly qualified individuals ranging from aircraft pilots through to skilled professionals—anywhere where a license or qualification sorts is required.</p>","eassessment, online-testing, licensing, licencing, certification, saas, software-as-service",http://api-images.crunchbase.com/assets/images/resized/0011/9333/119333v2-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0011/9333/119333v2-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0011/9333/119333v2-max-450x450.jpg,6,,
131,/company/cn-creative,CN Creative,biotech,GBR,,Manchester,Manchester,/company/advent-life-sciences,Advent Life Sciences,,GBR,,London,London,series-a,1/26/12,2012-01,2012-Q1,2012,"3,137,232","<p>Headquartered in the Bioscience Incubator at Manchester University in the UK, CN Creative provides innovative and sustainable solutions to global problems arising from smoking and smoking-related illnesses. It has developed a distinctive portfolio of products and services focused on smoking cessation and harm reduction, including user-friendly nicotine delivery systems and patient-focused smoking cessation and support services. CNC’s diverse products include QuitDirect, an NHS-accredited supplier of comprehensive smoking cessation services, the Intellicig® electronic cigarette, ECOpure proprietary high purity nicotine preparations and NRT Direct, which provides traditional nicotine replacement therapy products and patient support services to publicly and privately sponsored smoking cessation programmes. CNC’s Nicadex(TM) electronic inhaler nicotine replacement therapy product is in clinical development for use as part of medically supervised smoking cessation programmes.</p>",,http://api-images.crunchbase.com/assets/images/resized/0017/1834/171834v1-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0017/1834/171834v1-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0017/1834/171834v1-max-450x450.png,,,
132,/company/vestagen-technical-textiles,Vestagen Technical Textiles,health,USA,FL,Orlando,Orlando,/company/advent-life-sciences,Advent Life Sciences,,GBR,,London,London,venture,8/27/13,2013-08,2013-Q3,2013,"8,250,000","<p>Vestagen Technical Textiles LLC is a manufacturer and marketer of advanced performance textile products and technologies. The company has exclusive North American rights to patented Swiss technologies for medical textiles that can be adapted for a variety of uses and applications, from medical uniforms to athletic apparel.  Vestagen products are available online at www.vestexprotects.com. </p>
<p>Based in Orlando, Fla., Vestagen is led by President and CEO Ben Favret, an industry veteran who has spent more than 20 years successfully leading sales and marketing teams and launching new products and three decades of experience in the health care industry.</p>",,http://api-images.crunchbase.com/assets/images/resized/0031/5056/315056v2-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0031/5056/315056v2-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0031/5056/315056v2-max-450x450.jpg,,,
133,/company/vestagen-technical-textiles,Vestagen Technical Textiles,health,USA,FL,Orlando,Orlando,/company/advent-life-sciences,Advent Life Sciences,,GBR,,London,London,series-a,12/10/13,2013-12,2013-Q4,2013,"7,300,000","<p>Vestagen Technical Textiles LLC is a manufacturer and marketer of advanced performance textile products and technologies. The company has exclusive North American rights to patented Swiss technologies for medical textiles that can be adapted for a variety of uses and applications, from medical uniforms to athletic apparel.  Vestagen products are available online at www.vestexprotects.com. </p>
<p>Based in Orlando, Fla., Vestagen is led by President and CEO Ben Favret, an industry veteran who has spent more than 20 years successfully leading sales and marketing teams and launching new products and three decades of experience in the health care industry.</p>",,http://api-images.crunchbase.com/assets/images/resized/0031/5056/315056v2-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0031/5056/315056v2-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0031/5056/315056v2-max-450x450.jpg,,,
134,/company/versartis,Versartis,biotech,USA,CA,SF Bay,Redwood City,/company/advent-life-sciences,Advent Life Sciences,,GBR,,London,London,series-c+,2/19/14,2014-02,2014-Q1,2014,"55,000,000","<p>Versartis, Inc. is a biotechnology company developing therapeutic proteins for the treatment of endocrine disorders. </p>
<p>The company was founded in December 2008 as a joint venture between Amunix Inc. and Index Ventures. The founders are Jeffrey Cleland, Mark de Boer, Willem Stemmer, Volker Schellenberger and Joshua Silverman.  Versartis is developing new therapeutic proteins utilizing the novel half-life extension technology, XTEN.  Versartis owns and develops the novel drug candidates that it has licensed from Amunix.</p>
<p>Versartis is headquartered in Redwood City, California, USA.  Our lead program, VRS-317, has recently completed enrollment in a multi-center Phase 1 study in adult patients with growth hormone deficiency. The company is staffed with drug development experts and utilizes external contract services to execute on its product development plans in a capital-efficient manner.</p>",,http://api-images.crunchbase.com/assets/images/resized/0004/9154/49154v1-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0004/9154/49154v1-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0004/9154/49154v1-max-450x450.png,,37.523194,-122.259179
135,/company/oceans-inc,Oceans Inc.,social,JPN,,Tokyo,Tokyo,/company/adways,Adways,advertising,JPN,,Shinjuku,"Shinjuku, Tokyo",series-a,12/14/11,2011-12,2011-Q4,2011,"1,000,000", , , , , , , , 
136,/company/bypass-lane,Bypass Mobile,mobile,USA,TX,Austin,Austin,/company/aeg,AEG,,USA,CA,Los Angeles,Los Angeles,venture,4/10/13,2013-04,2013-Q2,2013,"3,500,000", , , , , , , , 
137,/company/tigerspike,Tigerspike,enterprise,GBR,,London,London,/company/aegis-media,Aegis Media,advertising,GBR,,London,London,venture,7/18/11,2011-07,2011-Q3,2011,"11,000,000","<p>Tigerspike is a technology company with a range of professional services that specialises in Personal Media. We are unique in the way we combine world leading UI/UX design and front-end development expertise with complex back-end technical integration capability to deliver large scale consumer and enterprise Personal Media solutions. Our clients use our range of licensable products and multi-platform development capabilities to deliver their content, commerce and communication needs.</p>
<p>To help our clients unlock the power of Personal Media we offer a unique blend of:
• Strategic consultancy
• Creative UI/UX design
• Front-end technical development across multiple platforms (including iOS, Android, BlackBerry, WP7 and HTML5)
• Complex back-end technical integration directly with our clients systems, or via our proprietary Phoenix Service Delivery Platform</p>
<p>Tigerspike’s solutions uniquely address the challenges faced by organizations as they seek to effectively engage with their users via mobile devices.  Tigerspike’s success is driven by its proprietary service delivery platform (Phoenix) and its leading expertise in developing innovative Personal Media solutions for globally recognized customers such as News Corp, The Economist, Elsevier, Kaiser Permanente, Standard Chartered, Woolworths, and Emirates.</p>",,http://api-images.crunchbase.com/assets/images/resized/0016/6805/166805v1-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0016/6805/166805v1-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0016/6805/166805v1-max-450x450.jpg,190,51.4996753,-0.1401806
138,/company/greatpoint-energy,GreatPoint Energy,cleantech,USA,MA,Boston,Cambridge,/company/aes-corporation,AES Corporation,semiconductor,USA,,Boston,Boston,series-c+,9/24/07,2007-09,2007-Q3,2007,"100,000,000","<p>GreatPoint Energy is a technology-driven natural resources company and the developer of a proprietary, highly-efficient catalytic process, known as hydromethanation, by which coal, petroleum coke and biomass are converted directly into low-cost, clean, pipeline quality natural gas, while allowing for the capture and sequestration of carbon dioxide (CO2). </p>
<p>GreatPoint Energy plans to build, own and operate large-scale natural gas production facilities strategically located at the intersection of natural gas pipelines and low-cost feedstock, as well as at locations where the CO2 produced and captured in its process can be geologically sequestered. The Company has identified numerous such locations and is in advanced development of its first commercial facility. </p>
<p>The Companyâ€™s cost of production is expected to be significantly lower than current prices of new drilled natural gas and imported liquefied natural gas (LNG), and the natural gas it produces, called bluegasâ„¢ meets all high-grade natural gas quality specifications. It can be transported through the thousands of miles of pipelines already in place around the world and can be used interchangeably with drilled natural gas for all applications, including power generation, residential and commercial heating, and the production of chemicals. </p>
<p>The Company has raised $140 million to date and is backed by leading strategic investors including The Dow Chemical Company, Suncor Energy, AES Corporation, and Peabody Energy, as well as major financial institutions and venture capital firms, including Kleiner Perkins Caufield &amp; Byers, Khosla Ventures, Draper Fisher Jurvetson, Advanced Technology Ventures, and Citiâ€™s Sustainable Development Investments.</p>","energy, clean-energy, coal, natural-gas, bluegas, cleantech, hydromethanation, funded, andrew-perlman, massachusetts, daniel-goldman, dow-chemical, dow",http://api-images.crunchbase.com/assets/images/resized/0005/7168/57168v1-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0005/7168/57168v1-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0005/7168/57168v1-max-450x450.png,,42.366844,-71.080137
139,/company/gobbler,Gobbler,enterprise,USA,CA,Los Angeles,Hollywood,/company/af-square-llc,"AF Square, LLC",,,,unknown,,series-a,1/23/12,2012-01,2012-Q1,2012,"1,750,000","<p>Gobbler picks up where Dropbox and Box end, with a cloud platform tailored for the needs of the modern creative workflow.  Gobbler facilitates all aspects of media project management from backup and versioning to large file transfers and collaboration, with a robust set of tools built to simplify and enhance the creative process.  With the Gobbler API, hardware and software companies can connect their products to the cloud and provide essential features and functionality to their users.  Unlike existing cloud services built for media creators, the Gobbler platform is open, allowing users to work with any tools and take their data wherever they go.      </p>
<p>Gobbler was founded in 2010 by Chris and Jamie Kantrowitz.  Prior to founding Gobbler, Chris was the founder of Frank the Plumber, a concert production and design firm and Jamie was the SVP of global marketing and entertainment at MySpace.  Gobbler’s investors include brilliant minds from the tech and media world, including include Sky Dayton (Earthlink + Boingo), ffVC (John Frankel), Troy Carter (Atom Factory + Lady Gaga), John Legend (Grammy-winning Singer/Songwriter), Dr. Luke (Grammy-winning producer), Sir Elton John, Jared Leto (30 Seconds to Mars), Denzyl Feigelson (Apple + AWOL), Mike Herring (Adobe), Dan Rose (Facebook), Bill Warner (Avid), Jim Wiatt (William Morris), and Michael Huskins. </p>","cloud-computing, digital-media, media-content-creation",http://api-images.crunchbase.com/assets/images/resized/0026/2766/262766v3-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0026/2766/262766v3-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0026/2766/262766v3-max-450x450.png,15,,
